datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,63680_Mean,63680_Mean_cd,80154_Mean,80154_Mean_cd,80155_Mean,80155_Mean_cd
2019-10-01 00:00:00+00:00,,,09326500,18.7,A,,,,,,
2019-10-02 00:00:00+00:00,,,09326500,18.8,A,,,,,,
2019-10-03 00:00:00+00:00,,,09326500,18.5,A,,,,,,
2019-10-04 00:00:00+00:00,,,09326500,18.7,A,,,,,,
2019-10-05 00:00:00+00:00,,,09326500,17.9,A,,,,,,
2019-10-06 00:00:00+00:00,,,09326500,18.2,A,,,,,,
2019-10-07 00:00:00+00:00,,,09326500,17.5,A,,,,,,
2019-10-08 00:00:00+00:00,,,09326500,18.4,A,,,,,,
2019-10-09 00:00:00+00:00,,,09326500,17.9,A,,,,,,
2019-10-10 00:00:00+00:00,,,09326500,16.0,A,,,,,,
2019-10-11 00:00:00+00:00,,,09326500,14.5,A,,,,,,
2019-10-12 00:00:00+00:00,,,09326500,16.9,"A, e",,,,,,
2019-10-13 00:00:00+00:00,,,09326500,17.7,"A, e",,,,,,
2019-10-14 00:00:00+00:00,,,09326500,18.3,A,,,,,,
2019-10-15 00:00:00+00:00,,,09326500,17.4,A,,,,,,
2019-10-16 00:00:00+00:00,,,09326500,17.3,A,,,,,,
2019-10-17 00:00:00+00:00,,,09326500,17.6,A,,,,,,
2019-10-18 00:00:00+00:00,,,09326500,17.8,A,,,,,,
2019-10-19 00:00:00+00:00,,,09326500,16.6,A,,,,,,
2019-10-20 00:00:00+00:00,,,09326500,18.3,A,,,,,,
2019-10-21 00:00:00+00:00,,,09326500,17.1,A,,,,,,
2019-10-22 00:00:00+00:00,,,09326500,18.3,A,,,,,,
2019-10-23 00:00:00+00:00,,,09326500,17.0,A,,,,,,
2019-10-24 00:00:00+00:00,,,09326500,13.7,A,,,,,,
2019-10-25 00:00:00+00:00,,,09326500,16.5,A,,,,,,
2019-10-26 00:00:00+00:00,,,09326500,16.2,A,,,,,,
2019-10-27 00:00:00+00:00,,,09326500,15.3,A,,,,,,
2019-10-28 00:00:00+00:00,,,09326500,10.9,"A, e",,,,,,
2019-10-29 00:00:00+00:00,,,09326500,14.4,A,,,,,,
2019-10-30 00:00:00+00:00,,,09326500,8.57,"A, e",,,,,,
2019-10-31 00:00:00+00:00,,,09326500,9.52,"A, e",,,,,,
2019-11-01 00:00:00+00:00,,,09326500,11.8,"A, e",,,,,,
2019-11-02 00:00:00+00:00,,,09326500,14.3,"A, e",,,,,,
2019-11-03 00:00:00+00:00,,,09326500,16.5,"A, e",,,,,,
2019-11-04 00:00:00+00:00,,,09326500,16.5,A,,,,,,
2019-11-05 00:00:00+00:00,,,09326500,14.7,A,,,,,,
2019-11-06 00:00:00+00:00,,,09326500,14.1,"A, e",,,,,,
2019-11-07 00:00:00+00:00,,,09326500,13.9,"A, e",,,,,,
2019-11-08 00:00:00+00:00,,,09326500,13.5,"A, e",,,,,,
2019-11-09 00:00:00+00:00,,,09326500,13.8,"A, e",,,,,,
2019-11-10 00:00:00+00:00,,,09326500,13.8,A,,,,,,
2019-11-11 00:00:00+00:00,,,09326500,13.9,A,,,,,,
2019-11-12 00:00:00+00:00,,,09326500,12.0,A,,,,,,
2019-11-13 00:00:00+00:00,,,09326500,13.8,A,,,,,,
2019-11-14 00:00:00+00:00,,,09326500,13.3,A,,,,,,
2019-11-15 00:00:00+00:00,,,09326500,13.3,A,,,,,,
2019-11-16 00:00:00+00:00,,,09326500,12.7,A,,,,,,
2019-11-17 00:00:00+00:00,,,09326500,12.2,A,,,,,,
2019-11-18 00:00:00+00:00,,,09326500,13.2,A,,,,,,
2019-11-19 00:00:00+00:00,,,09326500,12.4,A,,,,,,
2019-11-20 00:00:00+00:00,,,09326500,14.9,A,,,,,,
2019-11-21 00:00:00+00:00,,,09326500,17.4,A,,,,,,
2019-11-22 00:00:00+00:00,,,09326500,13.9,A,,,,,,
2019-11-23 00:00:00+00:00,,,09326500,8.31,"A, e",,,,,,
2019-11-24 00:00:00+00:00,,,09326500,6.14,"A, e",,,,,,
2019-11-25 00:00:00+00:00,,,09326500,7.58,"A, e",,,,,,
2019-11-26 00:00:00+00:00,,,09326500,7.71,"A, e",,,,,,
2019-11-27 00:00:00+00:00,,,09326500,8.81,"A, e",,,,,,
2019-11-28 00:00:00+00:00,,,09326500,10.5,"A, e",,,,,,
2019-11-29 00:00:00+00:00,,,09326500,10.9,"A, e",,,,,,
2019-11-30 00:00:00+00:00,,,09326500,11.0,"A, e",,,,,,
2019-12-01 00:00:00+00:00,,,09326500,10.9,"A, e",,,,,,
2019-12-02 00:00:00+00:00,,,09326500,10.9,"A, e",,,,,,
2019-12-03 00:00:00+00:00,,,09326500,12.0,"A, e",,,,,,
2019-12-04 00:00:00+00:00,,,09326500,12.4,"A, e",,,,,,
2019-12-05 00:00:00+00:00,,,09326500,12.8,"A, e",,,,,,
2019-12-06 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-07 00:00:00+00:00,,,09326500,13.0,"A, e",,,,,,
2019-12-08 00:00:00+00:00,,,09326500,13.1,"A, e",,,,,,
2019-12-09 00:00:00+00:00,,,09326500,13.1,"A, e",,,,,,
2019-12-10 00:00:00+00:00,,,09326500,13.1,"A, e",,,,,,
2019-12-11 00:00:00+00:00,,,09326500,13.1,"A, e",,,,,,
2019-12-12 00:00:00+00:00,,,09326500,13.1,"A, e",,,,,,
2019-12-13 00:00:00+00:00,,,09326500,13.1,"A, e",,,,,,
2019-12-14 00:00:00+00:00,,,09326500,13.0,"A, e",,,,,,
2019-12-15 00:00:00+00:00,,,09326500,13.0,"A, e",,,,,,
2019-12-16 00:00:00+00:00,,,09326500,13.0,"A, e",,,,,,
2019-12-17 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-18 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-19 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-20 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-21 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-22 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-23 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-24 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-25 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-26 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-27 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-28 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-29 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-30 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2019-12-31 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2020-01-01 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2020-01-02 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2020-01-03 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2020-01-04 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2020-01-05 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2020-01-06 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2020-01-07 00:00:00+00:00,,,09326500,12.8,"A, e",,,,,,
2020-01-08 00:00:00+00:00,,,09326500,12.9,"A, e",,,,,,
2020-01-09 00:00:00+00:00,,,09326500,12.8,"A, e",,,,,,
2020-01-10 00:00:00+00:00,,,09326500,12.8,"A, e",,,,,,
2020-01-11 00:00:00+00:00,,,09326500,12.7,"A, e",,,,,,
2020-01-12 00:00:00+00:00,,,09326500,12.7,"A, e",,,,,,
2020-01-13 00:00:00+00:00,,,09326500,12.7,"A, e",,,,,,
2020-01-14 00:00:00+00:00,,,09326500,12.6,"A, e",,,,,,
2020-01-15 00:00:00+00:00,,,09326500,12.6,"A, e",,,,,,
2020-01-16 00:00:00+00:00,,,09326500,12.5,"A, e",,,,,,
2020-01-17 00:00:00+00:00,,,09326500,12.4,"A, e",,,,,,
2020-01-18 00:00:00+00:00,,,09326500,12.3,"A, e",,,,,,
2020-01-19 00:00:00+00:00,,,09326500,12.3,"A, e",,,,,,
2020-01-20 00:00:00+00:00,,,09326500,12.2,"A, e",,,,,,
2020-01-21 00:00:00+00:00,,,09326500,12.1,"A, e",,,,,,
2020-01-22 00:00:00+00:00,,,09326500,12.0,"A, e",,,,,,
2020-01-23 00:00:00+00:00,,,09326500,12.0,"A, e",,,,,,
2020-01-24 00:00:00+00:00,,,09326500,11.9,"A, e",,,,,,
2020-01-25 00:00:00+00:00,,,09326500,11.8,"A, e",,,,,,
2020-01-26 00:00:00+00:00,,,09326500,11.7,"A, e",,,,,,
2020-01-27 00:00:00+00:00,,,09326500,11.5,"A, e",,,,,,
2020-01-28 00:00:00+00:00,,,09326500,11.4,"A, e",,,,,,
2020-01-29 00:00:00+00:00,,,09326500,11.2,"A, e",,,,,,
2020-01-30 00:00:00+00:00,,,09326500,11.0,"A, e",,,,,,
2020-01-31 00:00:00+00:00,,,09326500,10.7,"A, e",,,,,,
2020-02-01 00:00:00+00:00,,,09326500,10.4,"A, e",,,,,,
2020-02-02 00:00:00+00:00,,,09326500,10.1,"A, e",,,,,,
2020-02-03 00:00:00+00:00,,,09326500,9.75,"A, e",,,,,,
2020-02-04 00:00:00+00:00,,,09326500,9.53,"A, e",,,,,,
2020-02-05 00:00:00+00:00,,,09326500,9.24,"A, e",,,,,,
2020-02-06 00:00:00+00:00,,,09326500,8.85,"A, e",,,,,,
2020-02-07 00:00:00+00:00,,,09326500,8.55,"A, e",,,,,,
2020-02-08 00:00:00+00:00,,,09326500,8.29,"A, e",,,,,,
2020-02-09 00:00:00+00:00,,,09326500,8.05,"A, e",,,,,,
2020-02-10 00:00:00+00:00,,,09326500,7.82,"A, e",,,,,,
2020-02-11 00:00:00+00:00,,,09326500,7.69,"A, e",,,,,,
2020-02-12 00:00:00+00:00,,,09326500,7.58,"A, e",,,,,,
2020-02-13 00:00:00+00:00,,,09326500,7.52,"A, e",,,,,,
2020-02-14 00:00:00+00:00,,,09326500,7.66,"A, e",,,,,,
2020-02-15 00:00:00+00:00,,,09326500,8.09,"A, e",,,,,,
2020-02-16 00:00:00+00:00,,,09326500,8.3,"A, e",,,,,,
2020-02-17 00:00:00+00:00,,,09326500,8.2,"A, e",,,,,,
2020-02-18 00:00:00+00:00,,,09326500,7.99,"A, e",,,,,,
2020-02-19 00:00:00+00:00,,,09326500,7.77,"A, e",,,,,,
2020-02-20 00:00:00+00:00,,,09326500,7.73,"A, e",,,,,,
2020-02-21 00:00:00+00:00,,,09326500,7.88,"A, e",,,,,,
2020-02-22 00:00:00+00:00,,,09326500,8.14,"A, e",,,,,,
2020-02-23 00:00:00+00:00,,,09326500,8.43,"A, e",,,,,,
2020-02-24 00:00:00+00:00,,,09326500,8.98,"A, e",,,,,,
2020-02-25 00:00:00+00:00,,,09326500,9.19,"A, e",,,,,,
2020-02-26 00:00:00+00:00,,,09326500,9.2,"A, e",,,,,,
2020-02-27 00:00:00+00:00,,,09326500,9.44,"A, e",,,,,,
2020-02-28 00:00:00+00:00,,,09326500,9.98,"A, e",,,,,,
2020-02-29 00:00:00+00:00,,,09326500,10.5,"A, e",,,,,,
2020-03-01 00:00:00+00:00,,,09326500,10.8,"A, e",,,,,,
2020-03-02 00:00:00+00:00,,,09326500,11.0,"A, e",,,,,,
2020-03-03 00:00:00+00:00,,,09326500,11.2,"A, e",,,,,,
2020-03-04 00:00:00+00:00,,,09326500,11.3,"A, e",,,,,,
2020-03-05 00:00:00+00:00,,,09326500,12.3,"A, e",,,,,,
2020-03-06 00:00:00+00:00,,,09326500,13.1,A,,,,,,
2020-03-07 00:00:00+00:00,,,09326500,13.6,A,,,,,,
2020-03-08 00:00:00+00:00,,,09326500,13.6,A,,,,,,
2020-03-09 00:00:00+00:00,,,09326500,12.6,A,,,,,,
2020-03-10 00:00:00+00:00,,,09326500,13.2,A,,,,,,
2020-03-11 00:00:00+00:00,,,09326500,14.3,A,,,,,,
2020-03-12 00:00:00+00:00,,,09326500,16.3,A,,,,,,
2020-03-13 00:00:00+00:00,,,09326500,18.6,A,,,,,,
2020-03-14 00:00:00+00:00,,,09326500,14.1,A,,,,,,
2020-03-15 00:00:00+00:00,,,09326500,13.2,A,,,,,,
2020-03-16 00:00:00+00:00,,,09326500,13.3,A,,,,,,
2020-03-17 00:00:00+00:00,,,09326500,13.3,A,,,,,,
2020-03-18 00:00:00+00:00,,,09326500,13.5,A,,,,,,
2020-03-19 00:00:00+00:00,,,09326500,12.3,A,,,,,,
2020-03-20 00:00:00+00:00,,,09326500,12.4,A,,,,,,
2020-03-21 00:00:00+00:00,,,09326500,11.9,A,,,,,,
2020-03-22 00:00:00+00:00,,,09326500,11.7,A,,,,,,
2020-03-23 00:00:00+00:00,,,09326500,12.4,A,,,,,,
2020-03-24 00:00:00+00:00,,,09326500,11.7,A,,,,,,
2020-03-25 00:00:00+00:00,,,09326500,12.5,A,,,,,,
2020-03-26 00:00:00+00:00,,,09326500,12.9,A,,,,,,
2020-03-27 00:00:00+00:00,,,09326500,10.3,A,,,,,,
2020-03-28 00:00:00+00:00,,,09326500,10.1,A,,,,,,
2020-03-29 00:00:00+00:00,,,09326500,10.2,A,,,,,,
2020-03-30 00:00:00+00:00,,,09326500,10.9,A,,,,,,
2020-03-31 00:00:00+00:00,,,09326500,11.4,A,,,,,,
2020-04-01 00:00:00+00:00,,,09326500,15.6,A,,,1150.0,"A, e",48.6,"A, e"
2020-04-02 00:00:00+00:00,,,09326500,16.2,A,,,1150.0,"A, e",51.6,"A, e"
2020-04-03 00:00:00+00:00,4.2,A,09326500,11.0,"A, e",96.2,A,277.0,A,9.23,"A, e"
2020-04-04 00:00:00+00:00,5.4,A,09326500,12.1,A,87.4,A,256.0,A,8.67,A
2020-04-05 00:00:00+00:00,6.1,A,09326500,13.7,A,66.7,A,206.0,A,7.6,A
2020-04-06 00:00:00+00:00,5.4,A,09326500,14.2,A,175.0,A,452.0,A,17.0,A
2020-04-07 00:00:00+00:00,7.6,A,09326500,13.7,A,77.0,A,231.0,A,8.63,A
2020-04-08 00:00:00+00:00,8.0,A,09326500,18.4,A,484.0,A,1050.0,A,51.1,A
2020-04-09 00:00:00+00:00,6.8,A,09326500,22.1,A,675.0,A,1370.0,A,82.9,A
2020-04-10 00:00:00+00:00,7.0,A,09326500,19.8,A,586.0,A,1220.0,A,66.8,A
2020-04-11 00:00:00+00:00,8.1,A,09326500,22.1,A,454.0,A,983.0,A,62.9,A
2020-04-12 00:00:00+00:00,6.9,A,09326500,22.7,A,557.0,A,1150.0,A,78.7,A
2020-04-13 00:00:00+00:00,4.5,A,09326500,15.9,A,81.0,A,241.0,A,10.6,A
2020-04-14 00:00:00+00:00,4.2,A,09326500,12.2,A,53.5,A,170.0,A,6.44,A
2020-04-15 00:00:00+00:00,5.8,A,09326500,13.4,A,54.2,A,173.0,A,6.28,A
2020-04-16 00:00:00+00:00,7.3,A,09326500,15.3,A,56.6,A,178.0,A,7.34,A
2020-04-17 00:00:00+00:00,6.1,A,09326500,12.8,A,53.4,A,170.0,A,5.92,A
2020-04-18 00:00:00+00:00,6.8,A,09326500,14.2,A,47.3,A,155.0,A,5.93,A
2020-04-19 00:00:00+00:00,6.4,A,09326500,16.3,A,222.0,A,544.0,A,23.7,A
2020-04-20 00:00:00+00:00,7.1,A,09326500,15.6,A,89.9,A,263.0,A,11.1,A
2020-04-21 00:00:00+00:00,8.0,A,09326500,17.8,A,226.0,A,539.0,A,28.4,A
2020-04-22 00:00:00+00:00,8.5,A,09326500,22.1,A,742.0,A,1470.0,A,95.5,A
2020-04-23 00:00:00+00:00,8.8,A,09326500,30.0,A,1140.0,A,2070.0,A,197.0,A
2020-04-24 00:00:00+00:00,8.7,A,09326500,31.6,A,724.0,A,1430.0,A,135.0,A
2020-04-25 00:00:00+00:00,8.9,A,09326500,35.3,A,553.0,A,1130.0,A,122.0,A
2020-04-26 00:00:00+00:00,9.3,A,09326500,45.4,A,745.0,A,1460.0,A,208.0,A
2020-04-27 00:00:00+00:00,9.1,A,09326500,60.7,A,949.0,A,1790.0,A,332.0,A
2020-04-28 00:00:00+00:00,9.3,A,09326500,76.8,A,679.0,A,1370.0,A,324.0,A
2020-04-29 00:00:00+00:00,9.2,A,09326500,94.1,A,594.0,A,1220.0,A,356.0,A
2020-04-30 00:00:00+00:00,9.0,A,09326500,118.0,A,567.0,A,1170.0,A,439.0,A
2020-05-01 00:00:00+00:00,8.6,A,09326500,165.0,A,646.0,A,1310.0,A,664.0,A
2020-05-02 00:00:00+00:00,7.7,A,09326500,178.0,A,424.0,A,932.0,A,474.0,A
2020-05-03 00:00:00+00:00,7.0,A,09326500,171.0,A,226.0,A,558.0,A,270.0,A
2020-05-04 00:00:00+00:00,7.3,A,09326500,160.0,A,145.0,A,389.0,A,174.0,A
2020-05-05 00:00:00+00:00,6.7,A,09326500,157.0,A,125.0,A,342.0,A,150.0,A
2020-05-06 00:00:00+00:00,6.3,A,09326500,161.0,A,124.0,A,338.0,A,152.0,A
2020-05-07 00:00:00+00:00,7.1,A,09326500,149.0,A,79.5,A,237.0,A,97.1,A
2020-05-08 00:00:00+00:00,6.7,A,09326500,144.0,A,69.9,A,213.0,A,84.7,A
2020-05-09 00:00:00+00:00,7.6,A,09326500,163.0,A,102.0,A,288.0,A,133.0,A
2020-05-10 00:00:00+00:00,7.1,A,09326500,183.0,A,126.0,A,342.0,A,176.0,A
2020-05-11 00:00:00+00:00,8.1,A,09326500,222.0,A,272.0,A,622.0,A,416.0,A
2020-05-12 00:00:00+00:00,7.4,A,09326500,242.0,A,222.0,A,549.0,A,369.0,A
2020-05-13 00:00:00+00:00,7.0,A,09326500,241.0,A,137.0,A,371.0,A,244.0,A
2020-05-14 00:00:00+00:00,7.5,A,09326500,238.0,A,109.0,A,306.0,A,200.0,A
2020-05-15 00:00:00+00:00,7.4,A,09326500,241.0,A,105.0,A,299.0,A,197.0,A
2020-05-16 00:00:00+00:00,7.3,A,09326500,246.0,A,93.5,A,270.0,A,182.0,A
2020-05-17 00:00:00+00:00,8.0,A,09326500,265.0,A,159.0,A,402.0,A,310.0,A
2020-05-18 00:00:00+00:00,8.0,A,09326500,303.0,A,247.0,A,588.0,A,515.0,A
2020-05-19 00:00:00+00:00,7.6,A,09326500,330.0,A,228.0,A,562.0,A,516.0,A
2020-05-20 00:00:00+00:00,5.8,A,09326500,302.0,A,112.0,A,311.0,A,261.0,A
2020-05-21 00:00:00+00:00,6.9,A,09326500,268.0,A,61.9,A,194.0,A,140.0,A
2020-05-22 00:00:00+00:00,7.3,A,09326500,264.0,A,54.3,A,174.0,A,124.0,A
2020-05-23 00:00:00+00:00,7.2,A,09326500,250.0,A,45.8,A,151.0,A,102.0,A
2020-05-24 00:00:00+00:00,6.5,A,09326500,229.0,A,34.5,A,119.0,A,73.9,A
2020-05-25 00:00:00+00:00,7.7,A,09326500,223.0,A,33.1,A,115.0,A,70.1,A
2020-05-26 00:00:00+00:00,8.5,A,09326500,238.0,A,41.9,A,139.0,A,90.7,A
2020-05-27 00:00:00+00:00,9.2,A,09326500,264.0,A,75.7,A,220.0,A,169.0,A
2020-05-28 00:00:00+00:00,10.3,A,09326500,310.0,A,155.0,A,393.0,A,361.0,A
2020-05-29 00:00:00+00:00,9.7,A,09326500,331.0,A,132.0,A,358.0,A,325.0,A
2020-05-30 00:00:00+00:00,10.3,A,09326500,338.0,A,129.0,A,348.0,A,330.0,A
2020-05-31 00:00:00+00:00,10.3,A,09326500,337.0,A,109.0,A,308.0,A,283.0,A
2020-06-01 00:00:00+00:00,10.5,A,09326500,313.0,A,71.4,A,217.0,A,185.0,A
2020-06-02 00:00:00+00:00,10.6,A,09326500,293.0,A,55.1,A,175.0,A,140.0,A
2020-06-03 00:00:00+00:00,11.4,A,09326500,278.0,A,56.7,A,180.0,A,135.0,A
2020-06-04 00:00:00+00:00,12.0,A,09326500,266.0,A,43.0,A,143.0,A,103.0,A
2020-06-05 00:00:00+00:00,11.7,A,09326500,255.0,A,36.9,A,126.0,A,87.3,A
2020-06-06 00:00:00+00:00,10.3,A,09326500,289.0,A,440.0,A,1000.0,"A, e",887.0,"A, e"
2020-06-07 00:00:00+00:00,8.6,A,09326500,259.0,A,94.5,A,269.0,A,189.0,A
2020-06-08 00:00:00+00:00,6.4,A,09326500,234.0,A,69.9,A,212.0,A,136.0,A
2020-06-09 00:00:00+00:00,7.4,A,09326500,218.0,A,46.2,A,152.0,A,89.4,A
2020-06-10 00:00:00+00:00,9.2,A,09326500,212.0,A,35.4,A,122.0,A,70.0,A
2020-06-11 00:00:00+00:00,11.1,A,09326500,196.0,A,30.5,A,108.0,A,57.1,A
2020-06-12 00:00:00+00:00,11.8,A,09326500,188.0,A,30.1,A,107.0,A,54.3,A
2020-06-13 00:00:00+00:00,11.1,A,09326500,179.0,A,25.8,A,93.5,A,45.4,A
2020-06-14 00:00:00+00:00,10.9,A,09326500,165.0,A,22.0,A,82.2,A,36.7,A
2020-06-15 00:00:00+00:00,12.4,A,09326500,156.0,A,21.6,A,80.9,A,34.2,A
2020-06-16 00:00:00+00:00,13.0,A,09326500,148.0,A,21.9,A,81.8,A,32.9,A
2020-06-17 00:00:00+00:00,12.0,A,09326500,140.0,A,20.5,A,77.5,A,29.3,A
2020-06-18 00:00:00+00:00,10.6,A,09326500,128.0,A,17.8,A,68.8,A,23.9,A
2020-06-19 00:00:00+00:00,11.7,A,09326500,119.0,A,18.4,A,70.7,A,22.6,A
2020-06-20 00:00:00+00:00,11.9,A,09326500,107.0,A,17.7,A,68.6,A,19.9,A
2020-06-21 00:00:00+00:00,13.8,A,09326500,103.0,A,17.6,A,68.2,A,19.0,A
2020-06-22 00:00:00+00:00,14.6,A,09326500,99.5,A,18.6,A,71.3,A,19.2,A
2020-06-23 00:00:00+00:00,14.6,A,09326500,94.5,A,21.5,A,80.4,A,20.6,A
2020-06-24 00:00:00+00:00,14.3,A,09326500,88.5,A,19.2,A,73.5,A,17.6,A
2020-06-25 00:00:00+00:00,15.3,A,09326500,82.4,A,17.2,A,67.1,A,15.0,A
2020-06-26 00:00:00+00:00,14.8,A,09326500,78.9,A,17.1,A,66.6,A,14.2,A
2020-06-27 00:00:00+00:00,15.4,A,09326500,75.8,A,17.7,A,68.6,A,14.0,A
2020-06-28 00:00:00+00:00,15.5,A,09326500,73.6,A,18.1,A,69.8,A,13.9,A
2020-06-29 00:00:00+00:00,13.0,A,09326500,70.7,A,16.6,A,65.1,A,12.4,A
2020-06-30 00:00:00+00:00,11.3,A,09326500,66.9,A,14.0,A,56.4,A,10.2,A
2020-07-01 00:00:00+00:00,12.6,A,09326500,63.9,A,14.1,A,56.7,A,9.79,A
2020-07-02 00:00:00+00:00,14.4,A,09326500,60.7,A,15.6,A,61.9,A,10.1,A
2020-07-03 00:00:00+00:00,14.3,A,09326500,59.2,A,14.6,A,58.3,A,9.32,A
2020-07-04 00:00:00+00:00,15.5,A,09326500,57.4,A,15.5,A,61.4,A,9.52,A
2020-07-05 00:00:00+00:00,16.0,A,09326500,55.0,A,15.6,A,61.9,A,9.16,A
2020-07-06 00:00:00+00:00,15.7,A,09326500,52.3,A,16.3,A,64.2,A,9.08,A
2020-07-07 00:00:00+00:00,16.2,A,09326500,50.3,A,17.0,A,66.3,A,9.0,A
2020-07-08 00:00:00+00:00,15.9,A,09326500,47.8,A,17.1,A,66.8,A,8.62,A
2020-07-09 00:00:00+00:00,16.0,A,09326500,41.3,A,16.3,A,64.0,A,7.14,A
2020-07-10 00:00:00+00:00,15.9,A,09326500,39.3,A,13.3,A,54.1,A,5.73,A
2020-07-11 00:00:00+00:00,15.3,A,09326500,37.7,A,10.9,A,45.8,A,4.66,A
2020-07-12 00:00:00+00:00,17.7,A,09326500,36.6,A,10.6,A,45.0,A,4.44,A
2020-07-13 00:00:00+00:00,18.3,A,09326500,36.1,A,10.0,A,42.7,A,4.17,A
2020-07-14 00:00:00+00:00,,,09326500,35.3,A,,,,,,
2020-07-15 00:00:00+00:00,,,09326500,34.3,A,,,,,,
2020-07-16 00:00:00+00:00,,,09326500,33.9,A,,,,,,
2020-07-17 00:00:00+00:00,,,09326500,33.6,A,,,,,,
2020-07-18 00:00:00+00:00,,,09326500,32.2,A,,,,,,
2020-07-19 00:00:00+00:00,,,09326500,30.8,A,,,,,,
2020-07-20 00:00:00+00:00,,,09326500,29.8,A,,,,,,
2020-07-21 00:00:00+00:00,,,09326500,29.6,A,,,,,,
